Author.ID,Text_nolink,Assigned_Topic
1605053449317539840,Remove it.,4
1391582450711736320,"Free speech goes both ways on this app. Excellent use of your resources. Orange man in office does not mean bigotry and sexism is endorsed.

What a fucking idiot",4
1605053449317539840,Condoleeza Rice is formidable and good. Ask her. She would help.,4
1703904798758543360,Creatures come from there and create fiat currency,4
1391582450711736320,Whoever sent them should be very prosecuted. Always get idiots like this trying to play a “joke.” But this ain’t funny. I hope the FBI finds them and shows them a nice time in a 10 x 10,6
1391582450711736320,Well what do you mean? What do you want to happen to us?,4
1702147875457662976,"Henry Kissinger paid for his education, I'm pretty sure he works for the CIA.",4
1595592290637991936,😂 “acquisition” at its finest 😂,4
1813677350816514048,Isn’t there a .5% recount trigger?,4
1062403518336851968,100k in the near future 👀,4
1605053449317539840,"True. Like lambs. And I think Zelensky believed the EU and 'Biden.' Freedom is an overwhelming desire when you are beset by grift, greed, corruption and threatened from every side. Ukraine deserved better than this 'war.' Notable was the no diplomacy visible, engaged. There is…",4
1685298505072463872,Not sure what they're trying to show us because his fat head is covering half the video.,4
1656480488411009024,Shove your Muslim BS.,0
1595592290637991936,Oh boy! At attention everyone! 🔥👊,4
1656480488411009024,😂🤣🤣Awesome  !!,4
17490749,"OH MY GOD, DON’T BE SO DRAMATIC. DOCTORS DON’T DENY CARE.",4
1656480488411009024,Psycho incorporated 😂😂😵‍💫🤡,4
2994003066,Wow. What the crap did you do?,4
40032780,We owe a debt of gratitude to Elon on so many levels. We appreciate you Elon! Government overreach was the factor for the Amish voting!,4
1647732834730233856,Their rhetoric and public policies are lies.,4
1758351163940806656,"If this admin backs away from deporting illegals at the rate that must be done because a bunch of ugly tiktok women get mad at a guy that didn't even vote for Trump, then they will never have the guts to handle the heat of actually deporting these illegals.",0
1674157915769274368,"Men will sacrifice for women, but only as a proxy for having a family and building a country. 
not just to f*ck the onlyfans wh*re",4
40032780,Thank you Charlie! Thank you so much!,4
1357681038487617536,And UBER,4
1758351163940806656,"If she hates red states so much, why doesn't she just move to a blue one?",4
2557304533,"There’s one bit toward the end of CANDYMAN when Todd scoops Helen up in his arms without flinching, carries her with a completely smooth stride and places her gingerly on a table and the look of pure love he gives her shifts the whole movie. An undeniably amazing actor.",4
1213779304162553856,"Health tech use is all about balance. 

Do you have any boundaries set before bedtime? 🌝",4
14589287,"I wonder how that would actually work, Constitutionally speaking. If the President-elect dies before being inaugurated does the VP-elect then automatically become the President-elect? And if they both die before being sworn in, who is next in line as P-E?",4
1391582450711736320,Ugh I’m going to have to hear the opposite end of the spectrum complain about vote counting for 4 more years. Aren’t I?,4
1630787016894889984,It's Canada under the liberals or the conservatives.. both of them have the same goal unfortunately. Canadians have always voted one of the two parties in. I don't see that changing.,4
14589287,"That’s the job of Congress, not the executive branch.",4
40032780,Wow! Thank you! I surely didn’t know this! We owe a debt of gratitude to Charlie on so many levels! What a patriot!  ❤️🇺🇸,4
1849149763968479232,"You have to love problems to succeed. 

Problems are going to come, Find The root cause and find a solution. Simple and execute.

Didnt work, try again. Didnt work, try different. Continue till you eventually succeed.",4
1391582450711736320,"The frightening part is you’re right, but most people don’t realize it. Their policies don’t really begin to show effect until 2-2.5 years in imo.",4
1319340954130747392,Baked beans.,4
1630787016894889984,"I've seen no evidence ""The people's voice community"" is anything more than a place where conspiracies are made up. I have never seen any evidence for what they say.",7
14589287,Must not have citations in MAGAland.,4
1391582450711736320,"If the companies don’t yield, mass tariffs will be an issue. What will help them actually work?

We as consumers have to buy American so the companies actually move like Trump wants them to. Otherwise, the cost moves to the consumer. 

#tariffs",4
1391582450711736320,I like “the Don.” 😂,4
40032780,"Yes, I’m with you! Some say Trump should let the process play out, but that’s not my thinking. Trump “made” this MAGA movement and only those that believe in it should be in leadership! I like that he said something about RONA …now he should do the same FOR “Rick Scott”
🙏",4
3139352364,"Exactly! Building bridges starts with empathy and understanding, not division. Recognizing the humanity in those we disagree with is crucial. By lowering the temperature and moving away from contempt, we might find common ground.",4
896672006,"Bring them back to the Cenk line. You used to be the far left and while we despised you, we at least understood your madness. The left has moved so far that you are starting to look sane. Bring them back to your level.",4
1391582450711736320,"Yeah, but we are accelerating it. Their media just doesn’t say that, which is why they are disingenuous. 

Let’s scale up nuclear power usage across our country and watch the climate activists run out of talking points.",4
1213779304162553856,I love when I get a nice workout &amp; shower before before ❣️ plus herbal tea — great sleep formula,4
1786557347474608128,0 jabs 0 tests.,4
3139352364,"So true, and a necessary reminder! Our emotions, while important, can obscure our view of others' humanity. Stepping back helps us appreciate the bigger picture and understand those we might disagree with. It's about choosing empathy and connection over division.",4
41814811,"Are we doing another Women’s March? Just wondering about a date, if there is one.",4
1213779304162553856,before bed*,4
1674157915769274368,"Thanks, yeah I have so many cool stories. 
Stay angry out there, fastest way to the dark side",4
40032780,"Yes, I’ve seen on X Trump being tagged so many times! This whole
Story is UNBELIEVABLE! This poor woman! 🙏",7
1587543128906649600,"Thank you for the update. You should be very proud of your son, it sounds like he has a kind heart",4
1838246001544482816,The democrats won’t win for another 100 years lol,4
1758351163940806656,She's become so insane her hair ran away from her head.,4
1446637564723560448,I agree with you. Musk is also a  genius.,4
1838246001544482816,Sometimes I see someone really struggling and I think about helping them out but then I see tweets like this and I’m like “nope. Not helping.” Women really will sell their soul for cash.,4
1446637564723560448,Yet you got your election prediction so wrong 🤣,4
1824841165771853824,*he would kill them but he’s too much of a pussy to risk f-ing around and finding out.,4
1630787016894889984,"They go home, and read twitter posts, or watch tv... or a movie.. maybe play a video game.",4
1661107961534488576,They can’t handle the truth,4
1838246001544482816,You don’t have to respond. They’ll live lol,4
896672006,"Rick Scott

This president just won a mandate. Rick Scott will remain true to what the people voted for. To give us anything less would be a betrayal to the majority that was given them.",4
122570279,Celtics are completely average without Jaylen Brown.,4
1446637564723560448,"Elon is very vocal about the fact AI needs to be regulated,  Trump wouldn't have won the election without free speech on X. X is helping destroy corporate media right now. Trump trusts Musk a lot &amp; I reckon Trump with his access to intelligence, has done due diligence.",4
1271358442234679296,Wow. He barely fits into the elevator.,4
1651445882670178304,"Yes, but I wish you could have done it before all those absentee ballots were sent in.",4
1640520587360587776,"Burn on burn on burn and so on..😂
🔥 🔥",4
1791977924716871680,Harry Balz and the Cucks,4
1824841165771853824,The audits will show us soon enough,4
1674157915769274368,"The left is full of a bunch of phony pretentious c*nts. 
Technically a person can read into anything and plaster meaning all over it to either look smart or push a narrative.  Or better yet both",1
1791977924716871680,Tampon Tim was a horrible choice.,7
1824841165771853824,"Joke’s on them, bald chicks can be hot AF",6
122570279,Tatum iso: still brutal,4
1271358442234679296,Depends if they voted for Kamala or Trump. If they voted for Kamala they are definitely illegal. If they voted for Trump they aren't illegal.,4
1674157915769274368,I blame everything on the stig too,4
1824841165771853824,Sorry to hear about your schizophrenia,4
1674157915769274368,Actually it's the first step in the vetting process.  Can you convincingly pretend to see some deep meaning in this drizzle,4
1758351163940806656,It helps us know who to avoid.,4
1595592290637991936,Looks like a blast!,4
1837344762,"Everyone I know from CA (Oregon resident) is either trying to move out, have a place out of CA, hate the politics, are thoroughly discouraged. Newsom is a joke to them. So 3-4 years may not be enough to turn it around.when I was young, everyone wanted to go to CA.",6
1611096531045605376,Ego a go-go.,4
1595592290637991936,You sure did brother! And that’s right we won!,4
1230315292573622272,That’s the disconnect. This isn’t going to be some artfully designed endeavor. ICE is going to drag anyone they want out of their homes and sort it out later. Maybe.,4
1758351163940806656,"Not all of us. I don't want anything to do with any of them. I do genuinely feel bad for the Palestinians, but I'm not about to go slurp a bunch of third worlders.",1
1595592290637991936,So awesome! Luv ya brother! 👊,4
3687426618,Please YES!! #JDVance2028 will win!! No problem!!,4
1639097825760882688,Thank you for everything Dan!,4
1319340954130747392,WWE crowns a woman before the United States can elect a woman Commander in Chief.,4
1319340954130747392,Concepts of a plan.,4
1373366725580886016,At least 2 flights a day 😂,4
1373366725580886016,Me too 😂,4
920734348994850816,Praying for a quick release. Praying for encouragement and strength in the Lord while she waits.,4
1820229092006039552,God Bless you Sir.,4
1640520587360587776,What in the world is up with that guy!??,4
1524965660,Good head on her shoulders.,4
1230828967042715648,"tell them that, and they think were crazy. These people don't live in reality.",4
1611096531045605376,"Great man, great patriot and American.",4
119239775,"Because even if I proved to you that some place has changed ten degrees in the past 100 years, you would’ve pulled the thermometer card aka a pivot. So you’re saying your point pretty much had zero merit, like the rest of your arguments.",7
808287562800439296,"It’s already illegal to employ them.  But we don’t enforce it.  Why?  

They’d stop coming if they couldn’t find work here.",4
22990834,"#ACIM Lesson 313
Now let a new perception come to me.

Father, there is a vision which beholds all things as sinless, so that fear has gone, and where it was is love invited in. And love will come wherever it is asked. This vision is Your gift. The eyes of Christ look on a world…",4
1487671242169724928,"“They will always choose their own over you”, Hispanic men just voted 54% for Trump. Seems they chose “Civic National bs” over racial solidarity bs. Anyone who wants a safe and better future for themselves and their family (and loves our country) is in the ingroup to me.",0
2604836674,I love me some Candlemass. Have since the 80s 🤘,4
785995075050467328,You don't have to have sex to have an orgasm.,4
1753549991308894208,Could all be dead voters from the past that left the party.,4
288132586,There should be more people marching in the streets against this.,4
1756080639646781440,I remember feeling like that when I was in uniform... 🦅,4
41814811,Iced coffee and Taylor swift.  Jesus isn’t real.,4
1455832193331122176,Pretty sure he’s had the codes through Biden’s fake 4 years.,4
3687426618,Her law school Hastings ranks 89th of US law schools &amp; she failed the bar exam!! #SCOTUS was always reserved for top grads from top law schools!! This suggestion is ridiculous!!,4
1213779304162553856,My armpits smell like brownies,4
2604836674,"Bro. I lost 700 mutuals. Still… enough cool peeps to keep me
around for now.",4
1756080639646781440,My Aura is all red white and blue now.. thanks! 🧘🏼‍♀️,4
3687426618,Hastings School of law ranks 89th &amp; it took her 2 or 3 tries to pass the bar—she is NOT #SCOTUS material!!,4
40032780,"I hope that President Trump endorses Rick! He built MAGA, it’s his party by a MAJORITY! He has every right to speak out! Thune AND Cornyn are MITCH flunkies. No thanks! RICK SCOTT is MAGA!",4
1230315292573622272,It’s fucking vile.,4
18831926,"4) I’m hearing info from inside T’s transition team that the top candidates for HHS Secretary are Bobby Jindal (former Louisiana governor), Paul Mango (former deputy chief of staff at T45’s HHS), and maybe Brett Giroir (Asst Sec of Health in T45 HHS). Anyone better than RFK.",4
1692544199625719808,Because this is soccer.,4
1391582450711736320,They’re an independent institution to avoid direct monetary manipulation by the executive branch tho. So he’s doing his job,4
1230315292573622272,My father was like this. I found it both confusing and disingenuous.,4
2604836674,"Where is Antifa anyways? We’ve slid full on into fascism and crickets 🦗 
Not that they owe us anything… but they’re not living up to the name, that’s for sure",7
1447306061518557184,Lmaooo that’s amazing. I wish you were my mentor,4
1455832193331122176,"I highly doubt it happens. Like I’d put money on it, they won’t.",4
768448265419317248,Sadly not everyone figures out not to touch a hot stove by watching other people burn themselves- they need to experience the blisters themselves,4
1446201996734877696,"Differentiating between accountability and retribution at this point is nauseating, wtf is the difference. For a non-believer like James he sure seems incredibly invested with being able to claim righteousness by exercising wordplay.",4
3687426618,"Amy Coney Barrett was in the top of her class at Notre Dame Law School, which ranks 20th in the country. #Kamala graduated from Hastings Law school which ranks 89th and she failed the bar exam 1st try, not sure her class rank but pretty sure not top!!",4
1230315292573622272,I don’t think it’s possible to shame that side into anything.,4
1426377746905657344,"This has sort of happened to me in times where I stumbled upon something that stimulated me to a new higher level.
These guys, holy shit. It's like giving an Amish guy a flying saucer.",4
2604836674,I was lucky enough to see them this year for the first time. It was cathartic AF. Crowd went bonkers. This old guy was in the pit for all the Nightfall tunes.,4
1230315292573622272,I’m not sure how they think they benefit. This country has the resources for everyone. Status be damned. It’s an allocation problem.,4
1447306061518557184,"That is a good feeling. And then you try to figure out what makes him charismatic to learn to be more charismatic yourself

It’s hot when men have skills you admire and want to learn to emulate in your own life",4
119239775,"Sorry, 120+ years, not 150. Again though, have a good night.",4
2350860516,That was a great win!! Blomma was fantastic!!!,4
2604836674,Did you sit in the corner when y’all lost by 7 million? Nope. You screamed about nonexistent fraud the last 4 yrs. Look in the mirror.,4
1230315292573622272,Sounds like a power struggle between your parents.,4
150855592,"Well I suppose you could try to make a case in court, but since the states haven’t certified their elections, it might be difficult to establish standing. 

After the certification, you might have standing but unfortunately a court cannot overrule an act of the legislature. 

You…",4
1788454997706833920,Stop spraying bs in the sky,0
1729365489359454208,Post coming soon I’m starting a revolution,4
1768427001143300096,You’re welcome. I cast my vote in California for Trump.,4
2557304533,They got a billion dollars in small donations for a three month campaign and managed to spend it all,4
1213779304162553856,Breaking records 🚀,4
17744526,Exactly.  I'd vote Democrat again if they ever return to sanity.,4
1455832193331122176,Bunch of cocksuckers. How’s about fk you &amp; fk your censorship &amp; fk your digital ID! 🖕🖕🖕,1
1640520587360587776,Let’s go JD!!,4
256435962,Someone needs to remind her that RFK Jr is crash tackling the health and food industry to Make America Healthy Again. It’s a win.,4
158906467,"Worst take of all time, but you got my attention. Congratulations",4
1768427001143300096,"If we’re really going from the ground up and foundation, what would be good for humanity as a hole.…

We might consider what Rudolf Steiner spoke about when he described social three folding.

Three different spheres.

One. Economic sphere

Two. Cultural sphere

Three.…",4
1176995789740105728,not watching Sixers basketball until Joel Hans Embiid is playing on the court,4
158906467,"The Wifeswap idea is Genius.  Please try to Convince Kelly.  
Would be Viral Content",4
1640520587360587776,I heard this one!😂,4
41814811,"When the only student loan option is from a predatory lender and the interest is 20%+, maga kids will still need student loans 🙃",4
1446201996734877696,"Why is this surprising? “Hey remember when I tried every means necessary to destroy your life, I sorry, now that I no longer have power can we be friends again? Go ahead slap my wrist”",4
1426377746905657344,That's just awful,4
1768427001143300096,"This is absolutely horrible

If Trump is considering Pompeo just to keep Putin in check, I’m STILL not OK with Pompeo being around ! 

#NoPompeo",7
1266910446814064640,FuckinA,4
1628700842470645760,I saw Jennifer Aniston boobies,4
1266910446814064640,Pardon Assange!!!  It's time,4
158906467,"IDK if you heard the 72 hour Wifeswap idea yet, but please make this happen!!!   We love you!  And you look so thin in that Wings video.   So Happy for you!!",4
256435962,As long as we can sting him for everything else on that laptop. The tax charges won’t make a jot of difference in the wash up.,4
819798586980347904,You did what you thought was best. You weren’t thinking about yourself. It’s one of the reasons so many people love and support you. 🇺🇸❤️,4
1768427001143300096,Are these people being investigated and why is our current sitting president or vice president not calling for a peaceful transition and a downplay of violent rhetoric such as this?,4
1652808468250722304,#NoPompeo pass it on. Its trending.,4
1486683500,Good for him.,4
40032780,"Aaahhhhh…DUDE!! The man just won the Presidency by a landslide, mandate on a party HE BUILT. Saying he needs to STAY OUT OF THE SENATE LEADERSHIP Race is like telling him MAGA is a foreign country. ITS HIS PARTY!  STFU NEOCON!!",4
785995075050467328,"I woman can induce an orgasm with thought alone, a light touch on the arms, kisses, etc.

I was not excluding other sex acts when I stated sex.

If an actress is faking it, she may be causing the orgasms.",4
1768427001143300096,"If we can ensure voter citizen ID and deportation of illegal immigrants, I am hopeful for California!!",4
1480623451933052928,So JB is going to protect illegals?  I wonder what his constituents think about that?,4
1487671242169724928,"Same here in Mass, my mom who does stuff for town council was telling me how 7/8 of the precincts in our town voted count together and 1/8 (our precinct) is counted into the town over (very blue) because we’re the most red precinct.",4
40032780,"😂 I like it! Wish I had said that, and probably will later! 😀",4
1480623451933052928,No standing,4
1426377746905657344,"I spent a lot of my childhood in a pretty extreme version of this mindset, my conclusion being that effective proofreading was impossible.",4
1812299030267125760,Ey may he bless u and treat u like the Queen u are,1
40032780,I only became a Premium Member as my way of Thanking Elon for Free Speech…but sure do dig what’s coming! X Tv!?? Excellent!,4
22990834,"I do not consent to censorship.
Do you? But many fall for the
media's tricks. 
What can we do for those
whose ""inner poop detector""
is weak?
How about a ""poop detector""
based on body language,
tone of voice, etc, to help the
audience tell if the media is
speaking truthfully or…",4
150855592,Sounds like X is a racket.,4
1094020700296232960,don’t be a queer. Call it.,4
4854097131,"Seriously! That’s a crazy one, too!",4
1729365489359454208,ugh real,4
2214675619,Let’s keep the conversation respectful. It’s important to focus on the issues rather than attacking individuals or groups. We all can learn from one another if we engage thoughtfully.,4
1812299030267125760,Some are look Arab mix lol and most mossad agents are Arabs,4
1062403518336851968,Wasn’t the main selling point of going from cable to streaming platforms no commercials?,4
224620078,He’s a disinformation agent. Poor Linda has been the target of a lot of disinformation for many years. He’s a buffoon.,4
4854097131,Yes. I think there were more shenanigans last time..? They had machines go down from incorrect size of ballot papers. It was crazy.,4
2214675619,"Yeah, it’s a bit tone-deaf when wealthy celebrities talk about struggles they’ve never really experienced. It can come off as out of touch, even if they mean well. There’s a big difference between knowing about hardship and actually living it.",7
224620078,Yet the Pentagon says he never ran AATIP.,4
1065526267578068992,Electrical network tenfold,4
1641217131814567936,This confirms for me that so many have been living in fear of speaking their minds.,4
4854097131,"This is great news! I’ve been out, but I’m excited to see some updated numbers. I’m hoping it’s gonna be a good outcome for us!",7
4854097131,Thanks for sharing. I’ll take a look at this here in a bit.,4
1129936532683579392,"I have dyslexia too, and I miss erroneous autocorrects sometimes because of the dyslexia!",4
224620078,That’s an old rumor from the 90s. These disinformation guys are just trotting out old rumors and acting like they know something.,4
2214675619,"ood stamps are designed to support individuals and families facing hardship, helping them access a balanced diet. Limiting them to only basic items could overlook the nutritional needs of diverse households. It’s also important to remember that eligibility",4
22990834,YES - these and others as well,4
195251002,What are the signs?,4
119239775,Anywhere from a 2-4 degree Celsius change aka upwards of 7+ degrees. So not 10 degrees but still noteworthy. And that’s seriously my last tweet for the night. Have a good one.,4
1446201996734877696,The power bottom mentality has run its course. The hugs and kisses shit doesn’t work with people who would imprison you and lose zero sleep over it if you got in their way. Save the campfire songs for another time.,4
1628700842470645760,Shaking my little Latina butt,4
1594867938158338048,Maybe they voted independent/other or they left it blank.  There are other scenarios.,4
2214675619,It’s important to recognize that both men and women face challenges in balancing work and family life. Societal norms and expectations can place different pressures on both genders. Many men also wish they had more time to spend with their kids.,4
1426377746905657344,Very nice. Get that paycheck.,4
1129936532683579392,Pretty disheartening that the election outcome has people feeling that misogynoir is now somehow legitimized,4
2214675619,That’s an incredible amount of energy! Just imagining that much power is mind-blowing. How does it compare to the total energy output of the sun over its lifetime?,4
3617786052,"If you're passionate about making a difference, your journey has value. Both positive and negative experiences contribute to growth and understanding. It's temporary if you choose it to be. However, I believe you may find it challenging.",4
1129936532683579392,Bruh. Elon and Nicki are two of my favorite people!,4
1426377746905657344,I strongly believe that claude is better for philosophical discussion.,4
1710526099359145984,$2k on lakers to win,4
1266910446814064640,Preach!,4
1710526099359145984,First quarter earnings,4
224620078,This guy also claims he was inside a UAP of unknown origins with no engines or intakes. This could literally be a Chinese ballon. Unknown doesn’t mean alien.,4
1585856761902383104,"These are more endless lies told by the left. Scott won Pennsylvania for us. If not for him, that battleground state would probably have been lost. He has my undying respect &amp; gratitude for his huge contribution to this nation. No amount of thx will ever be enough!",4
2214675619,"Absolutely, staying focused and keeping our eyes on the bigger picture is key. It’s important to recognize progress, but the real work lies ahead. #StayCommitted #LongRoadAhead",4
1266910446814064640,Beautiful,4
1230828967042715648,quitting smoking did wonders.,4
1585856761902383104,But I thought he was leaving the country?,4
1065526267578068992,Super Power potential 🥂😌,4
1266910446814064640,Lol! You will soon see,4
1585856761902383104,They should receive the death penalty.,4
1728251920165273600,But they aren't important to you. How wicked you are,4
1065526267578068992,"Women who want, need, love, respect &amp; honor Men…

I love you.",4
119239775,Did you not read the original post?  The parody account literally blamed democrats.,4
158906467,"I bought mw3 for the nostalgic Maps.
I know you need content, but how did anyone buy this game after playing the Beta?  The Maps and spawns are Horrific!   The only thing I liked about the Beta was That kills felt extremely Satisfying. Like 10/10.   Other than that it is Garbage",4
1759810949425352704,I would refuse to select because I identify as a taco. 🌮,4
1594867938158338048,Maybe because it wasn't Russia but the democrats and they know they can't investigate or it turns on them.,4
1728251920165273600,"Because YOU hate America,  we get it. You only love YOURSELF WE GOT THAT TOO!!",4
1266910446814064640,"Bean n cheese burrito, hold the onions, sauce",4
25752396,I wish that they had mentioned in high school that Emerson's wife wasn't crazy about his mooching dinner.,4
1634040236702351360,He’s one of the bad polish-Americans. People with relatives who survived the holocaust should never perpetuate the lies that made those same relatives suffer. I will never speak that filth and I’m appalled that he does.,4
1779389580351025152,"I don't pay much attention to the MSM. lots of kiwis post on X and facebook. The only images i've seen have been closeups, which does imply low numbers
In contrast, for the lockdown protests, we had roving reports posting long form video",7
1266910446814064640,Congrats!!!,4
1669158453032484864,Defund msnbc first.,4
119239775,"So since some of us got under 3% mortgage rates, can we credit Biden with that then?",4
1426377746905657344,"Liberal women vowing to not have sex with men.
Suddenly my recent involuntary celibacy is a strength. 
I am invincible to 4B.",4
29723400,Has anyone told Jr. he’s not particularly witty or funny?,4
1446637564723560448,Yes they're way too calm.,4
1396841723997954048,"Every election grassroots upward.
Love this.",4
1585856761902383104,They will never admit to themselves that it isn’t conservative voices that cost them the election. It’s their rhetoric that turned the public against the Democrat party. Do not  tell them. I’d hate for them to change their ways &amp; have a chance at winning.,4
1730568938894020608,"I want to thank California labor leader  for saying ""Fuck Elon Musk"". You inspired him to move his companies and his high paying middle class jobs to the great state of #Texas! Yee haw! 🤠 🐎 🔫",4
547677853,I’ll give you that Iowa took no time getting to that 0/99 county result 😊,4
1570355692921298944,That was the beginning of the end of the British Empire.   All Empires die.,4
1728251920165273600,You are delusional.  His first term was great. Would have been better if that bitch Pelosi would just shut her lying mouth.,7
1065526267578068992,"I called my local alderman and had all of our street lights on my block swapped.

I told her that I had a health condition that the blue lights were tampering with. They came in and changed them within the week.

Cheat code. 🥂",4
418949967,"I'd love to. One day, in sha' Allah.",4
1396841723997954048,WTP is the way.,4
1570355692921298944,What genocides against our neighbours?,4
418949967,Ameen. And you and yours as well. Ameen.,4
1230828967042715648,Otto Koreect sounds like he likes to talk about how he poops.,4
1647732834730233856,"Believe it or not, I was initially a fan of his as well. When I started learning about all the things he's tied to, I realized he's just the same snake in a new suit.

Cheers to you for being able to see through the rhetoric for what it is, most people still seem to be too high…",4
1585993557210439680,The people have spoken. We support his policies,4
1000354324873187328,It will become obvious,4
1585856761902383104,Me too!,4
1396841723997954048,"And energy.
Enough already of the communists.",4
1605025502917406720,"beginning of Marc Antony's speech detected
you know they made the kid who didn't even memorize the lines recite it when I was young? that shit makes me seethe eternally

t. cassius",4
1433647445314052096,They want to fill boards with supporters. People get paid to be on boards.,4
1730568938894020608,I moved to Texas in September. Good luck. You sure as hell are going to need it.,4
25752396,And here I thought I had already seen the dumbest thing all day on Tw*tter.,4
119239775,"It’ll come down significantly, especially if California ever finishes counting.",4
447648757,Not surprised about her greedy faaa king ashat.  Truly a big o hunk o shhhh!!!,4
1000354324873187328,"No, I was Long Island…just a coincidental visit",4
1652808468250722304,These people wear the evil on their face,4
1230828967042715648,Don't worry It wasn't a joke I was 100% serious.,6
1842386092835688448,This is what they call fuck around and find out.,4
1729365489359454208,"Not Ray Peat pilled…

Opinion discarded",4
119239775,"Ah ok, so the high interest rates aren’t Biden’s fault then?",4
1842386092835688448,He looks like he escaped from the center of a birthday cake.,4
25752396,They charge you $50 a month to do something that you already can do. Simple.,4
731973964440817664,All of us.,4
547677853,So Melania and Elon…both naturalized citizens who came here illegally are invaders? I think they should really be taking one for the team and be on that first flight out.,4
1669158453032484864,is a fraud historian and delusional psychopath with a target audience of ugly fat post menopausal women.,4
1842386092835688448,When boomers finally figure out how to use their phones,4
1094020700296232960,Well that’s gonna make calling the war quits difficult 🤦🏼‍♂️,4
1729365489359454208,Laughing rn,7
1605025502917406720,"no no no, you see, since I cared I had to play cassius because ""he had the most lines in the most scenes"" ( I didn't care for this character ), they had the class asshole play Caesar and the mexican who read Marc Antony's lines literally had the speech on a podium before him
LAME",4
1669158453032484864,Let's maintain a $600 billion trade imbalance with China instead. That will work.,4
1628700842470645760,I HATE sucking cock.,4
1733914752592777216,"I'm right behind you with 850 followers, don't look back!",4
1729365489359454208,Hi yes,4
1842386092835688448,Timeline cleanse,4
107141783,I can't wait for the Snow Man Dome Tour to start!,4
1455832193331122176,Except still 50 cents,4
1605025502917406720,at least A Scottish Play is based af,4
1710526099359145984,What does this have to do with Seinfeld? Was never a line,4
1806629240130977792,Whole table of,4
731973964440817664,No. And if Trump asked me I’d say what the hell man. He’s the kind that we voted against by electing you man.,4
1455832193331122176,"He’s sucking ass hoping for the job again. If Trump picks him, it’s game over.",4
1640520587360587776,"In a crazy world, having composure is the sensible thing.

Thanks for that!👊🏼🇺🇸",4
1729365489359454208,Yes he did,4
1669158453032484864,Talk to China.,4
1433647445314052096,Bluesky,4
1710526099359145984,Can anyone name a movie made in the last three years that’s worth watching,4
896672006,Why is Jimmy Kimmel not being held accountable for making the same joke on air?,6
1594867938158338048,GTA 6 might come out before they are done.,4
1605025502917406720,help my phenotype is being dragged through the chili peppers and my oomfies are doing it oh no it's you much love bro very chill,4
547677853,They really make the wildest fan fiction stories,4
41814811,"Fannie and Freddie lend student loans? Their sleezy cousin Sallie Mae does. I know what my credit card rate is - but I’m not borrowing $30,000 on my credit cards.  And I can file bankruptcy on my credit cards.  You don’t pay my student loans, but thanks for trying.",4
1065526267578068992,"Oh ya, our alley lights too. We are the only block in the area in a yellow spectrum. 😂 

Sometimes you just gotta make some noise.",4
1455832193331122176,This is a normal marriage,4
8638922,Typical Nthn Beaches Council,4
1601468526367494144,"Most countries saw higher prices, regardless of policy.",4
547677853,The 270 benchmark hasn’t been met so no the law is not on the books,4
1640520587360587776,I had a pet snail once… it died..,4
1446637564723560448,"Gosh, they're not very bright.",4
447648757,That one faut ass with the rake needs to lay off the cheese burgers and donuts.,4
1605025502917406720,this is a reminder that Otherside is the best RHCP song and no I won't comment on Blood Sugar Sex Magic,4
1065526267578068992,"Every Man was created inside of a Woman.

Every single one.

Tell me again it doesn’t start with us first.

They need to feel it from a Woman first…

The love, respect, honor, trust &amp; security.

So that they can remeber what they were created through the first cycle of their…",4
1396841723997954048,"Ok. I am going to need all the men who voted red to never ever date a liberal woman again because they are not safe. And apparently they are now also bald.

Liberal men who fire at metal targets five feet away and would rather give up their wallet, country and women to save their…",4
1674411883019771904,I feel like you guys are both right here. I this is a don’t get fooled twice situation. You need to be extremely firm and not expect any good faith actions from the left. But also wield power judiciously (I.e don’t go around jailing political opponents),4
1842386092835688448,That is mind blowing 🤯,4
1920688116,"My parents are boomers and would
Never treat me this way",4
1396841723997954048,"Civics
😂😂😂😂😂😂😂",4
1656480488411009024,"It is not my responsibility.  He just likes to virtue signal with our tax dollars. He has squandered our future and our children's,children's future.  He hates Canadians, and it is time he is done . He needs to be investigated for treason and money laundering.",4
1000354324873187328,I’m light on the astrology side…thanks for sharing.,4
1094020700296232960,That first State of the Union Address is gonna be lit 🔥😂,4
1806629240130977792,"listen up , you just lost the entire country based on your preference for troons. Want to keep losing? Keep protecting troons. Youll end up going the same way they do.  41.",4
1768427001143300096,I nominate,4
1094020700296232960,Idk I guess… cry about it?,4
1842386092835688448,But…. How is a camera this close without melting or being destroyed? 🧐,4
1065526267578068992,"I’m USA, Chicago. 

That’s exactly why I did it. I’m the only house on the block that doesn’t have a tree in-front of it. So I have full Sun exposures. But the lights were intrusive at night &amp; couldn’t open my windows because there was no shade from the trees. I fixed it. 🥂",4
4430740235,They have a printing press so they will just print what they need. How do you think hyperinflation occurs?,4
1679141720611606528,A submissive trad wife and a six figure job.,4
1094020700296232960,He’s coming off the bench and has arguably the worst head coach in the league. Let’s judge him next year.,4
1679141720611606528,Like you project a lot to excuse your own wretchedness.,4
1570355692921298944,It's a tradition.  It's someone every year.   Don't cry too much,4
1842386092835688448,I’m going to take a wild guess and say unhinged 😂,4
547677853,It’s true… binge watch botched episodes for 24 hours and you’ll see a lot more surgical regret,4
1674411883019771904,"I do think someone who is secretary of ed should have some experience as a teacher, not just some lady with opinions (maybe she does idk)",4
